From,To,Date,Time,Next_Hop,AS_PATH,Announce,Withdraw
154.11.15.28,179.0.156.33,04/28/20,12:32:46,154.11.15.28,"['852', '16509']",['  130.137.78.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:32:47,154.11.15.28,"['852', '174', '6762', '28329', '263845', '264470', '264320']","['  138.122.122.0/23', '  138.122.120.0/23']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:32:48,154.11.15.28,"['852', '1299', '6762', '28329', '263845', '264470', '264320']","['  138.122.120.0/24', '  138.122.122.0/24', '  138.122.121.0/24', '  138.122.122.0/23', '  138.122.120.0/23']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:32:49,154.11.15.28,"['852', '1299', '3910', '721', '27065', '1733', '5237']",['  205.90.0.0/20'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:32:50,154.11.15.28,"['852', '1299', '5400', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:32:51,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:32:53,154.11.15.28,"['852', '3356', '174', '7049']",['  200.47.37.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:32:56,154.11.15.28,"['852', '6453', '6762', '3216', '8402']",['  128.69.52.0/22'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:32:57,154.11.15.28,"['852', '174', '1273', '3216', '8402']",['  128.69.52.0/22'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:32:58,154.11.15.28,"['852', '174', '3356', '3910', '721', '27065', '1733', '5237']",['  205.90.0.0/20'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:01,154.11.15.28,"['852', '1299', '5400', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:03,154.11.15.28,"['852', '6939', '4826', '198148']",['  65.72.64.0/20'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:05,154.11.15.28,"['852', '1299', '6762', '14259', '14117', '264780']","['  170.247.138.0/24', '  170.247.136.0/24', '  170.247.137.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:06,154.11.15.28,"['852', '6939', '10358', '136933', '136950']","['  154.209.12.0/24', '  154.209.15.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:08,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:09,154.11.15.28,"['852', '6461', '46887', '395743']",['  207.34.44.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:10,154.11.15.28,"['852', '6453', '6762', '3216', '8402']",['  128.69.52.0/22'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:11,154.11.15.28,"['852', '3356', '6453', '49832', '39216', '208293', '209565', '51684']",['  82.199.219.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:12,154.11.15.28,"['852', '174', '6453', '49832', '39216', '208293', '209565', '51684']",['  82.199.219.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:13,,['N/A'],['N/A'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:14,154.11.15.28,"['852', '1299', '4739']",['  203.1.78.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:16,154.11.15.28,"['852', '6453', '35753', '208293', '50710']","['  37.237.246.0/23', '  37.236.150.0/24', '  37.236.116.0/24', '  37.237.207.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:19,154.11.15.28,"['852', '1299', '208293', '50710']",['  37.237.128.0/22'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:20,154.11.15.28,"['852', '6453', '174', '208293', '50710']","['  37.236.220.0/24', '  37.236.117.0/24', '  37.237.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:21,154.11.15.28,"['852', '6453', '19527']",['  35.206.2.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:22,154.11.15.28,"['852', '3356', '174', '208293', '50710']","['  37.239.213.0/24', '  37.237.215.0/24', '  37.237.213.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:23,154.11.15.28,"['852', '1299', '60051', '208293', '50710']",['  37.237.184.0/23'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:24,154.11.15.28,"['852', '2914', '174', '7049']",['  200.47.37.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:25,154.11.15.28,"['852', '1299', '2914', '208293', '50710']","['  37.237.64.0/24', '  37.237.188.0/23', '  37.237.172.0/23', '  37.238.204.0/23', '  37.239.122.0/23']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:26,154.11.15.28,"['852', '3356', '3786', '45399', '45399', '45399', '45399']",['  58.226.213.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:27,154.11.15.28,"['852', '174', '6391', '27232', '27232', '27232', '27232']",['  74.114.209.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:28,154.11.15.28,"['852', '3356', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904']",['  216.238.254.0/23'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:29,154.11.15.28,"['852', '1299', '6762', '8932', '208293', '50710']",['  37.239.92.0/23'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:31,154.11.15.28,"['852', '6453', '209', '721', '27064', '3475']",['  205.70.192.0/20'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:32,154.11.15.28,"['852', '3356', '16509']",['  130.137.78.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:33,154.11.15.28,"['852', '4826', '198148']","['  63.217.120.0/22', '  63.218.156.0/23']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:34,154.11.15.28,"['852', '3356', '21277', '208293', '50710']","['  37.238.153.0/24', '  37.238.158.0/23', '  37.238.166.0/23', '  37.239.76.0/23', '  37.238.172.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:35,154.11.15.28,"['852', '6453', '12956', '14259', '14117', '264780']",['  170.247.139.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:36,154.11.15.28,"['852', '1299', '12714', '61228']",['  46.8.109.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:38,154.11.15.28,"['852', '2914', '40676']",['  185.172.66.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:39,154.11.15.28,"['852', '1299', '6762', '52361', '264771', '264771', '264771', '264771', '264771']","['  168.196.157.0/24', '  168.196.158.0/24', '  168.196.159.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:40,154.11.15.28,"['852', '1299', '50607', '204019', '204019', '204019']","['  194.1.253.0/24', '  185.107.66.0/24', '  213.199.208.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:41,154.11.15.28,"['852', '3356', '208293', '50710']",['  149.255.206.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:42,154.11.15.28,"['852', '6453', '1299', '208293', '50710']",['  37.238.234.0/23'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:43,154.11.15.28,"['852', '1299', '208293', '50710']",['  37.238.234.0/23'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:44,154.11.15.28,"['852', '3356', '3549', '60725', '10131', '10131', '10131', '10131', '10131']",['  202.65.58.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:46,154.11.15.28,"['852', '174', '3356', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904']",['  216.238.254.0/23'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:47,154.11.15.28,"['852', '3356', '3549', '60725', '10131', '10131', '10131', '10131', '10131']",['  202.65.58.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:48,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:49,154.11.15.28,"['852', '6453', '35753', '208293', '50710']","['  37.239.14.0/24', '  37.237.199.0/24', '  37.237.186.0/23', '  37.239.80.0/23', '  37.237.198.0/24', '  37.239.10.0/23']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:50,154.11.15.28,"['852', '3356', '6453', '35753', '208293', '50710']","['  37.238.149.0/24', '  37.239.84.0/23']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:51,154.11.15.28,"['852', '3356', '174', '7049']",['  200.47.37.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:52,154.11.15.28,"['852', '1299', '37468', '61568', '263073', '262713', '262713', '262713', '267381']","['  45.235.27.0/24', '  45.235.26.0/23', '  45.235.24.0/24', '  45.235.25.0/24', '  45.235.26.0/24', '  45.235.24.0/23', '  45.235.24.0/22']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:53,154.11.15.28,"['852', '174', '37468', '61568', '263073', '262713', '262713', '262713', '267381']","['  45.235.27.0/24', '  45.235.26.0/23', '  45.235.24.0/24', '  45.235.25.0/24', '  45.235.26.0/24', '  45.235.24.0/23', '  45.235.24.0/22']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:54,154.11.15.28,"['852', '6939', '10242', '22534', '396264']",['  138.128.230.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:55,154.11.15.28,"['852', '3356', '3216', '35168', '21299']","['  37.99.84.0/24', '  37.99.83.0/24', '  37.99.3.0/24', '  5.34.88.0/21', '  37.99.100.0/24', '  95.82.71.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:56,154.11.15.28,"['852', '6939', '10242', '22534']","['  208.126.216.0/24', '  208.126.148.0/22', '  208.126.73.0/24', '  216.51.229.0/24', '  216.51.204.0/23']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:57,154.11.15.28,"['852', '174', '7049']",['  200.47.37.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:33:58,154.11.15.28,"['852', '1299', '36149', '60725', '10131', '10131', '10131', '10131', '10131']",['  202.65.58.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:00,154.11.15.28,"['852', '1299', '4826', '198148']",['  65.72.64.0/20'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:01,154.11.15.28,"['852', '3356', '21277', '208293', '50710']",['  37.238.36.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:03,154.11.15.28,"['852', '6939', '4826', '198148']",['  65.72.64.0/20'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:04,154.11.15.28,"['852', '1299', '1257', '8240', '206844']",['  171.22.245.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:06,,['N/A'],['N/A'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:08,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:09,154.11.15.28,"['852', '1299', '5400', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:10,154.11.15.28,"['852', '6453', '6762', '3216', '8402']",['  128.69.52.0/22'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:11,154.11.15.28,"['852', '6461', '52320', '52320', '61832', '262468', '61758', '61758', '61758', '266935', '52566', '52566', '52566']","['  143.202.176.0/22', '  177.86.24.0/23', '  143.202.178.0/23', '  143.202.176.0/23', '  177.86.24.0/22']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:12,154.11.15.28,"['852', '1299', '3356', '14840', '268103', '268103', '268103']",['  45.169.80.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:13,154.11.15.28,"['852', '2914', '6762', '52863', '263528']",['  170.254.4.0/22'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:15,154.11.15.28,"['852', '2914', '36944', '36914', '36914', '36914', '36914']",['  41.89.110.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:21,154.11.15.28,"['852', '6939', '10358', '136933', '139659']",['  45.136.15.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:22,154.11.15.28,"['852', '1299', '174', '36944', '36914', '36914', '36914', '36914']",['  41.89.110.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:23,154.11.15.28,"['852', '174', '2914', '208293', '50710']",['  37.237.188.0/23'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:24,154.11.15.28,"['852', '1299', '36149', '60725', '10131', '10131', '10131', '10131', '10131']",['  202.65.58.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:25,154.11.15.28,"['852', '174', '1299', '208293', '50710']",['  37.237.88.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:27,154.11.15.28,"['852', '174', '36944', '36914', '36914', '36914', '36914']",['  41.89.110.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:28,154.11.15.28,"['852', '174', '1299', '60051', '208293', '50710']",['  37.237.189.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:29,154.11.15.28,"['852', '174', '1299', '60051', '208293', '50710']",['  37.239.206.0/24'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:30,154.11.15.28,"['852', '1299', '4826', '198148']","['  63.217.120.0/22', '  63.218.156.0/23', '  63.218.116.0/23']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:31,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:32,,['N/A'],['N/A'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:33,154.11.15.28,"['852', '6939', '4826', '198148']","['  63.218.156.0/23', '  63.217.120.0/22', '  63.218.116.0/23']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:36,154.11.15.28,"['852', '3356', '3216', '50509', '44050']",['  188.143.166.0/23'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:38,154.11.15.28,"['852', '3356', '52863', '263528']",['  170.254.4.0/22'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:39,154.11.15.28,"['852', '6453', '9498', '37531', '37531', '37531', '37531', '37531', '37531', '37531', '37531', '37531', '37531', '37531']","['  197.214.1.0/24', '  197.214.8.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:40,154.11.15.28,"['852', '1299', '6762', '24835', '24835', '24835', '24835', '24835', '328299']",['  62.12.120.0/22'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:41,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:42,154.11.15.28,"['852', '1299', '20485', '50556']","['  217.17.127.0/24', '  217.17.117.0/24', '  45.11.215.0/24', '  217.17.113.0/24', '  217.17.116.0/24', '  45.11.214.0/24', '  217.17.115.0/24', '  217.17.112.0/24', '  217.17.114.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:43,154.11.15.28,"['852', '6461', '38195', '24341']","['  180.178.121.0/24', '  202.137.173.0/24']",['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:46,154.11.15.28,"['852', '174', '1299', '208293', '50710']",['  37.238.64.0/23'],['N/A']
154.11.15.28,179.0.156.33,04/28/20,12:34:47,154.11.15.28,"['852', '2914', '3356', '13904']",['  64.68.236.0/22'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:00,2001:56b:2:21::3,"['852', '174', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:02,2001:56b:2:21::3,"['852', '6461', '50673', '12654']",['  2001:7fb:ff02::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:03,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:05,2001:56b:2:21::3,"['852', '1299', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:06,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:07,2001:56b:2:21::3,"['852', '6327', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:08,2001:56b:2:21::3,"['852', '1299', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:11,2001:56b:2:21::3,"['852', '1299', '32097', '33387', '137940']",['  2602:feda:40::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:12,,['N/A'],['N/A'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:14,2001:56b:2:21::3,"['852', '6939', '12654']",['  2001:7fb:ff02::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:16,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:18,2001:56b:2:21::3,"['852', '6327', '394255', '33110']",['  2620:13a:f001::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:19,,['N/A'],['N/A'],['  2a0e:aa07:f091::/48']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:21,2001:56b:2:21::3,"['852', '6461', '19528']","['  2605:2400::/40', '  2605:2400:100::/40']",['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:24,2001:56b:2:21::3,"['852', '2914', '3214', '59819']",['  2a0d:8b40::/32'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:25,2001:56b:2:21::3,"['852', '174', '1239', '11830', '3790', '263831']",['  2801:1f:2000::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:26,2001:56b:2:21::3,"['852', '1299', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:27,2001:56b:2:21::3,"['852', '174', '1239', '11830', '263683']","['  2801:15:8001::/48', '  2801:15:8002::/47']",['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:28,2001:56b:2:21::3,"['852', '1299', '6762', '25933', '268844']",['  2801:80:3520::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:30,2001:56b:2:21::3,"['852', '1299', '4657', '4773', '132915']",['  2401:7400:ef02::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:31,2001:56b:2:21::3,"['852', '174', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:33,2001:56b:2:21::3,"['852', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:35,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:36,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:37,2001:56b:2:21::3,"['852', '1299', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:38,2001:56b:2:21::3,"['852', '174', '37468', '52551', '52531', '269018']","['  2804:5e34::/33', '  2804:5e34:8000::/33']",['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:40,2001:56b:2:21::3,"['852', '6453', '1239', '11830', '3573']","['  2801:1f0:401c::/47', '  2801:1f0:401d::/48']",['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:41,,['N/A'],['N/A'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:43,2001:56b:2:21::3,"['852', '6939', '37662', '15808']",['  2c0f:ff90::/32'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:44,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:45,2001:56b:2:21::3,"['852', '1299', '3257', '8111', '8111', '8111', '8111']",['  2001:410:a001::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:47,2001:56b:2:21::3,"['852', '2914', '6762', '25933', '268844']",['  2801:80:3520::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:50,2001:56b:2:21::3,"['852', '1299', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:52,2001:56b:2:21::3,"['852', '6939', '137940']",['  2602:feda:40::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:53,2001:56b:2:21::3,"['852', '1299', '6461', '19528']","['  2605:2400::/40', '  2605:2400:100::/40']",['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:55,2001:56b:2:21::3,"['852', '6453', '174', '32629']",['  2620:0:2f0::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:56,2001:56b:2:21::3,"['852', '1299', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:58,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:30:59,2001:56b:2:21::3,"['852', '174', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:31:00,2001:56b:2:21::3,"['852', '6939', '32097', '33387', '137940']",['  2602:feda:40::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:31:01,2001:56b:2:21::3,"['852', '3356', '6461', '19528']","['  2605:2400::/40', '  2605:2400:100::/40']",['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:31:02,2001:56b:2:21::3,"['852', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:31:04,2001:56b:2:21::3,"['852', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2001:56b:2:21::3,2001:13c7:7001:500::33,04/28/20,12:31:05,2001:56b:2:21::3,"['852', '1299', '6939', '36029']","['  2620:118:7002::/47', '  2620:118:7004::/47', '  2620:118:7006::/47']",['N/A']
