From,To,Date,Time,Next_Hop,AS_PATH,Announce,Withdraw
AS265721,AS12654,04/29/20,15:08:12,45.65.244.1,"['265721', '23520', '1299', '37468', '263482', '263910']","['  170.80.214.0/23', '  170.80.212.0/23', '  170.80.212.0/22', '  170.80.212.0/24', '  170.80.215.0/24', '  170.80.214.0/24', '  138.185.120.0/24', '  170.80.213.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:13,45.65.244.1,"['265721', '23520', '1299', '37468', '263482', '265358']",['  168.181.242.0/23'],['N/A']
AS265721,AS12654,04/29/20,15:08:15,45.65.244.1,"['265721', '23520', '1299', '3491', '38040', '23969']",['  101.51.56.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:16,45.65.244.1,"['265721', '23520', '1299', '37468', '263482', '266528']",['  45.65.128.0/22'],['N/A']
AS265721,AS12654,04/29/20,15:08:17,45.65.244.1,"['265721', '23520', '6939', '52320', '27717', '19192', '19192']",['  190.169.0.0/16'],['N/A']
AS265721,AS12654,04/29/20,15:08:18,45.65.244.1,"['265721', '23520', '1299', '37468', '263482', '263988']","['  138.255.190.0/24', '  138.255.191.0/24', '  138.255.189.0/24', '  138.255.188.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:21,45.65.244.1,"['265721', '23520', '3491', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:22,45.65.244.1,"['265721', '23520', '1299', '37271', '328145']",['  156.38.3.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:23,45.65.244.1,"['265721', '23520', '3491', '3356', '37271', '328145']",['  156.38.3.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:24,45.65.244.1,"['265721', '23520', '6830', '6453', '4755', '45194', '134307', '134307']","['  103.42.195.0/24', '  43.230.46.0/24', '  103.42.193.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:25,45.65.244.1,"['265721', '23520', '3491', '1299', '6939', '6939', '328271', '328301']",['  196.216.245.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:27,45.65.244.1,"['265721', '23520', '3491', '1299', '200697', '203735']","['  91.192.7.0/24', '  92.119.61.0/24', '  185.89.98.0/24', '  185.135.198.0/24', '  94.231.199.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:28,45.65.244.1,"['265721', '23520', '1299', '200697', '203735']","['  91.192.7.0/24', '  92.119.61.0/24', '  185.89.98.0/24', '  185.135.198.0/24', '  94.231.199.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:29,45.65.244.1,"['265721', '23520', '3491', '1299', '200697']",['  185.98.25.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:30,45.65.244.1,"['265721', '23520', '1299', '200697', '203735']","['  185.89.98.0/24', '  94.231.199.0/24', '  185.135.198.0/24', '  92.119.61.0/24', '  91.192.7.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:31,45.65.244.1,"['265721', '23520', '1299', '3257', '22645', '18515']",['  129.107.0.0/16'],['N/A']
AS265721,AS12654,04/29/20,15:08:32,45.65.244.1,"['265721', '23520', '1299', '200697', '203735', '210162']","['  195.7.9.0/24', '  195.7.10.0/24', '  195.7.11.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:33,45.65.244.1,"['265721', '23520', '3491', '6939', '327997', '327997']","['  169.239.252.0/22', '  169.239.254.0/23', '  169.239.252.0/23']",['N/A']
AS265721,AS12654,04/29/20,15:08:34,45.65.244.1,"['265721', '23520', '1299', '5511', '37662', '21491']",['  196.0.112.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:35,45.65.244.1,"['265721', '23520', '1299', '3356', '21277']",['  95.170.196.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:37,45.65.244.1,"['265721', '23520', '1299', '2828', '4230', '262873', '268567']","['  45.163.56.0/22', '  45.163.59.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:38,45.65.244.1,"['265721', '23520', '1299', '200697']",['  185.98.25.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:39,45.65.244.1,"['265721', '23520', '1299', '8708', '60694']",['  89.40.167.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:44,45.65.244.1,"['265721', '23520', '1299', '174', '6713', '16058']",['  41.159.0.0/16'],['N/A']
AS265721,AS12654,04/29/20,15:08:45,45.65.244.1,"['265721', '23520', '1299', '5511', '37027', '21491', '21491', '21491', '21491']",['  196.0.4.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:46,45.65.244.1,"['265721', '23520', '8048', '19192']",['  190.169.0.0/16'],['N/A']
AS265721,AS12654,04/29/20,15:08:47,45.65.244.1,"['265721', '23520', '3491', '12956', '52873', '52720', '270414']",['  190.89.252.0/23'],['N/A']
AS265721,AS12654,04/29/20,15:08:49,45.65.244.1,"['265721', '23520', '6939', '53356', '36198', '36198']",['  44.76.17.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:08:53,45.65.244.1,"['265721', '23520', '3491', '3356', '13904', '13904', '13904', '13904', '13904', '13904']",['  216.238.254.0/23'],['N/A']
AS265721,AS12654,04/29/20,15:08:54,45.65.244.1,"['265721', '23520', '1299', '3356', '3549', '53062', '53178']","['  168.181.216.0/22', '  186.226.112.0/20']",['N/A']
AS265721,AS12654,04/29/20,15:08:55,45.65.244.1,"['265721', '23520', '1299', '3356', '42020', '42020', '42020', '42020', '42020', '42020', '39010', '203637']","['  185.127.190.0/24', '  185.127.191.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:56,45.65.244.1,"['265721', '23520', '22356', '264144', '264144', '264144', '264144', '268162', '262686']","['  187.87.144.0/23', '  187.87.144.0/22', '  187.87.152.0/23', '  187.87.158.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:08:57,45.65.244.1,"['265721', '23520', '7738', '28156', '268039']","['  45.168.76.0/24', '  45.168.78.0/24', '  45.168.78.0/23', '  45.168.77.0/24', '  45.168.76.0/23', '  45.168.76.0/22']",['N/A']
AS265721,AS12654,04/29/20,15:08:58,45.65.244.1,"['265721', '23520', '1299', '29049', '49666', '12880', '42337', '48762']",['  91.212.16.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:00,45.65.244.1,"['265721', '23520', '3491', '174', '200612', '49666', '49666', '49666', '49666', '44244']","['  5.114.112.0/20', '  5.114.144.0/20', '  92.42.53.0/24', '  5.114.176.0/20', '  5.114.240.0/20', '  5.112.64.0/18', '  5.114.64.0/18', '  5.112.128.0/18', '  5.114.192.0/20', '  5.114.128.0/18', '  5.114.224.0/20', '  5.112.224.0/20', '  92.42.52.0/22', '  5.113.64.0/18', '  92.42.48.0/22', '  5.114.208.0/20', '  5.118.10.0/24', '  5.112.0.0/18', '  5.114.160.0/20', '  5.113.64.0/20']",['N/A']
AS265721,AS12654,04/29/20,15:09:01,45.65.244.1,"['265721', '23520', '6830', '3356', '209', '721', '27066', '647']","['  205.86.97.0/24', '  205.86.96.0/24', '  205.86.96.0/22', '  205.86.98.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:09:02,45.65.244.1,"['265721', '23520', '1299', '5511', '42020', '39010', '203637']","['  185.127.190.0/24', '  185.127.191.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:09:03,45.65.244.1,"['265721', '23520', '6830', '12956', '22927', '264758', '264758', '264758']","['  168.196.24.0/24', '  45.173.215.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:09:05,45.65.244.1,"['265721', '23520', '3491', '6453', '49832', '49666', '44244']","['  5.113.208.0/20', '  5.112.192.0/20']",['N/A']
AS265721,AS12654,04/29/20,15:09:06,45.65.244.1,"['265721', '23520', '1299', '37468', '263482', '266592']","['  45.7.165.0/24', '  45.7.166.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:09:09,45.65.244.1,"['265721', '23520', '3491', '3356', '209', '22645', '22645', '18777']","['  147.26.219.0/24', '  147.26.218.0/24', '  147.26.239.0/24', '  147.26.226.0/23', '  147.26.234.0/23', '  147.26.233.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:09:10,45.65.244.1,"['265721', '23520', '6939', '4826', '60725', '60725', '60725', '60725', '60725', '60725', '58460', '36040']",['  104.237.191.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:11,45.65.244.1,"['265721', '23520', '6939', '3326', '59497']",['  185.189.184.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:12,45.65.244.1,"['265721', '23520', '3491', '3257', '16735', '267221', '264362']",['  131.161.46.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:13,45.65.244.1,"['265721', '23520', '16735', '267221', '264362']",['  131.161.46.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:15,45.65.244.1,"['265721', '23520', '1299', '3356', '262596', '264344', '264107']","['  138.94.39.0/24', '  138.94.37.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:09:16,45.65.244.1,"['265721', '23520', '1299', '4817', '7545', '7545', '7545', '7545']",['  203.1.78.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:17,45.65.244.1,"['265721', '23520', '3491', '6453', '7545', '7545', '7545', '7545', '7545']",['  203.1.78.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:21,45.65.244.1,"['265721', '23520', '6830', '6453', '16509']",['  130.137.105.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:27,45.65.244.1,"['265721', '23520', '1299', '174', '9498', '9885', '55824', '2697']",['  202.141.6.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:28,45.65.244.1,"['265721', '23520', '6939', '52320', '262376']",['  143.255.168.0/22'],['N/A']
AS265721,AS12654,04/29/20,15:09:32,45.65.244.1,"['265721', '23520', '1299', '3257', '37100', '12455', '327740']",['  196.49.22.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:33,45.65.244.1,"['265721', '23520', '3491', '6762', '15808', '327906', '327906', '327906']",['  169.255.104.0/22'],['N/A']
AS265721,AS12654,04/29/20,15:09:35,45.65.244.1,"['265721', '23520', '6939', '52320', '262376']","['  177.74.148.0/22', '  177.128.168.0/22']",['N/A']
AS265721,AS12654,04/29/20,15:09:37,45.65.244.1,"['265721', '23520', '1299', '3356', '3549', '265399', '262848', '262848', '28605']","['  201.20.150.0/23', '  201.20.156.0/22', '  201.20.152.0/22', '  201.20.156.0/23', '  201.20.146.0/23', '  201.20.152.0/23', '  201.20.148.0/23', '  201.20.144.0/21', '  201.20.144.0/22', '  201.20.148.0/22']",['N/A']
AS265721,AS12654,04/29/20,15:09:38,45.65.244.1,"['265721', '23520', '1299', '20473', '204980', '204980']",['  148.59.166.0/24'],['N/A']
AS265721,AS12654,04/29/20,15:09:39,45.65.244.1,"['265721', '23520', '3491', '3356', '209', '721', '27066', '647']","['  205.86.97.0/24', '  205.86.96.0/24', '  205.86.96.0/22', '  205.86.98.0/24']",['N/A']
AS265721,AS12654,04/29/20,15:09:42,45.65.244.1,"['265721', '23520', '3491', '6762', '8346', '30985']",['  41.73.119.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:00,154.11.15.28,"['852', '6453', '209', '721', '27064', '3475']",['  205.75.112.0/20'],['N/A']
AS852,AS12654,04/29/20,15:05:01,154.11.15.28,"['852', '174', '3356', '3549', '16397', '262721']","['  187.120.208.0/20', '  187.120.216.0/21', '  186.227.160.0/21', '  186.227.160.0/20', '  187.120.208.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:02,154.11.15.28,"['852', '1299', '16509']",['  130.137.90.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:03,154.11.15.28,"['852', '2914', '20473', '9558']",['  103.209.182.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:04,154.11.15.28,"['852', '6453', '12701']",['  141.228.194.0/23'],['N/A']
AS852,AS12654,04/29/20,15:05:05,154.11.15.28,"['852', '1299', '11492']",['  209.97.86.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:06,154.11.15.28,"['852', '1299', '267613', '53145', '266308', '266308', '266308', '266308', '266308']",['  170.79.140.0/22'],['N/A']
AS852,AS12654,04/29/20,15:05:07,154.11.15.28,"['852', '1299', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:08,154.11.15.28,"['852', '1299', '5400', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:10,154.11.15.28,"['852', '6453', '12956', '22927', '52465', '52465']",['  190.112.219.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:11,154.11.15.28,"['852', '1299', '16509', '14618']",['  130.137.89.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:12,154.11.15.28,"['852', '3356', '16509']",['  130.137.79.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:13,154.11.15.28,"['852', '6453', '2914', '16509']",['  130.137.108.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:14,154.11.15.28,"['852', '3356', '14343']",['  64.26.200.0/21'],['N/A']
AS852,AS12654,04/29/20,15:05:15,154.11.15.28,"['852', '3356', '45543']",['  27.2.32.0/20'],['N/A']
AS852,AS12654,04/29/20,15:05:16,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:17,154.11.15.28,"['852', '2914', '20473', '9558']",['  103.209.182.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:18,,['N/A'],['N/A'],"['  45.251.70.0/24', '  45.251.71.0/24', '  45.251.69.0/24', '  45.251.68.0/24', '  45.251.70.0/23', '  45.251.68.0/23']"
AS852,AS12654,04/29/20,15:05:19,154.11.15.28,"['852', '3356', '16509']",['  130.137.85.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:20,154.11.15.28,"['852', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:21,154.11.15.28,"['852', '6453', '12956', '53237', '53237', '265463', '265463', '267939']",['  45.165.212.0/22'],['N/A']
AS852,AS12654,04/29/20,15:05:22,154.11.15.28,"['852', '6453', '12701']",['  141.228.194.0/23'],['N/A']
AS852,AS12654,04/29/20,15:05:23,154.11.15.28,"['852', '174', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:24,154.11.15.28,"['852', '3356', '6453', '12701']",['  141.228.194.0/23'],['N/A']
AS852,AS12654,04/29/20,15:05:25,154.11.15.28,"['852', '3356', '6939', '53356', '42615']",['  23.132.96.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:26,154.11.15.28,"['852', '1299', '5400', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:27,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:28,154.11.15.28,"['852', '6453', '3257', '6713', '6713', '6713', '6713', '36903']",['  160.178.168.0/21'],['N/A']
AS852,AS12654,04/29/20,15:05:29,154.11.15.28,"['852', '6939', '37273']",['  41.84.192.0/19'],['N/A']
AS852,AS12654,04/29/20,15:05:30,154.11.15.28,"['852', '1299', '3356', '10481', '7303', '264822']",['  170.80.138.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:31,154.11.15.28,"['852', '6939', '37273', '327799', '327879', '327879', '327879', '327879', '327879']",['  169.255.190.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:33,154.11.15.28,"['852', '2914', '20473', '9558']",['  103.209.182.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:34,154.11.15.28,"['852', '1299', '16509']",['  130.137.85.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:35,154.11.15.28,"['852', '2914', '15133', '15133']",['  152.199.11.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:36,154.11.15.28,"['852', '1299', '174', '4230', '61812', '264354']","['  131.108.130.0/23', '  131.108.128.0/23']",['N/A']
AS852,AS12654,04/29/20,15:05:37,154.11.15.28,"['852', '174', '4230', '52771', '61812', '264354', '270563']","['  24.152.28.0/24', '  24.152.29.0/24', '  24.152.28.0/22', '  24.152.28.0/23']",['N/A']
AS852,AS12654,04/29/20,15:05:38,154.11.15.28,"['852', '6453', '1299', '8708', '47602']",['  45.143.68.0/22'],['N/A']
AS852,AS12654,04/29/20,15:05:40,154.11.15.28,"['852', '3491', '9498', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244']",['  103.42.16.0/23'],['N/A']
AS852,AS12654,04/29/20,15:05:41,154.11.15.28,"['852', '3356', '3216', '50509', '44050']",['  188.143.166.0/23'],['N/A']
AS852,AS12654,04/29/20,15:05:43,154.11.15.28,"['852', '2914', '20473', '9558']",['  103.209.182.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:44,154.11.15.28,"['852', '6939', '37662', '21491']","['  196.0.26.0/24', '  196.0.15.0/24', '  196.0.32.0/24', '  196.0.28.0/24', '  196.0.23.0/24', '  196.0.13.0/24', '  196.0.29.0/24', '  196.0.16.0/24', '  196.0.22.0/24', '  196.0.19.0/24', '  196.0.30.0/24', '  196.0.27.0/24', '  196.0.17.0/24', '  196.0.25.0/24', '  196.0.14.0/23', '  196.0.21.0/24', '  196.0.31.0/24', '  196.0.33.0/24', '  196.0.14.0/24', '  196.0.24.0/24', '  196.0.34.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:45,154.11.15.28,"['852', '6453', '3910', '721', '27065', '367', '531', '1554', '1555', '1501']",['  155.26.54.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:46,154.11.15.28,"['852', '1299', '5400', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:47,154.11.15.28,"['852', '1299', '8717', '202209']","['  212.91.177.0/24', '  85.118.86.0/24', '  217.79.33.0/24', '  85.118.85.0/24', '  94.236.145.0/24', '  94.236.159.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:48,154.11.15.28,"['852', '1299', '37100', '36975']",['  196.223.255.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:49,154.11.15.28,"['852', '1299', '5511', '15808', '328190']",['  192.83.212.0/22'],['N/A']
AS852,AS12654,04/29/20,15:05:50,154.11.15.28,"['852', '3356', '5511', '15808', '328190']",['  192.83.212.0/22'],['N/A']
AS852,AS12654,04/29/20,15:05:51,154.11.15.28,"['852', '1299', '5511', '15808', '328190']",['  192.83.212.0/22'],['N/A']
AS852,AS12654,04/29/20,15:05:52,154.11.15.28,"['852', '3356', '3741', '15808']","['  197.254.21.0/24', '  197.254.32.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:53,,['N/A'],['N/A'],['N/A']
AS852,AS12654,04/29/20,15:05:54,154.11.15.28,"['852', '6453', '12701']",['  141.228.194.0/23'],['N/A']
AS852,AS12654,04/29/20,15:05:55,154.11.15.28,"['852', '1299', '12956', '53237', '53237', '268974']",['  45.176.55.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:56,154.11.15.28,"['852', '1299', '174', '20473', '9558']",['  103.209.182.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:57,154.11.15.28,"['852', '1299', '5511', '37662', '15808']",['  197.254.87.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:58,154.11.15.28,"['852', '3491', '7738', '52965', '267278', '268901']",['  45.175.109.0/24'],['N/A']
AS852,AS12654,04/29/20,15:05:59,154.11.15.28,"['852', '3356', '14343']",['  64.26.200.0/21'],['N/A']
AS852,AS12654,04/29/20,15:06:00,154.11.15.28,"['852', '6453', '174', '262808', '262808', '262808', '262808', '263339', '264119']",['  138.59.216.0/23'],['N/A']
AS852,AS12654,04/29/20,15:06:01,154.11.15.28,"['852', '2914', '13536', '14477']",['  66.152.121.0/24'],['N/A']
AS852,AS12654,04/29/20,15:06:02,154.11.15.28,"['852', '6453', '16509']",['  130.137.108.0/24'],['N/A']
AS852,AS12654,04/29/20,15:06:03,154.11.15.28,"['852', '6453', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS852,AS12654,04/29/20,15:06:04,154.11.15.28,"['852', '286', '7738', '8167', '52609', '264169']",['  138.94.200.0/22'],['N/A']
AS852,AS12654,04/29/20,15:06:05,,['N/A'],['N/A'],['  67.211.53.0/24']
AS852,AS12654,04/29/20,15:06:06,154.11.15.28,"['852', '174', '3356', '13904']",['  64.68.236.0/22'],['N/A']
AS852,AS12654,04/29/20,15:06:07,154.11.15.28,"['852', '6939', '24785', '51758', '51758', '51758', '51758']",['  95.215.184.0/21'],['N/A']
AS852,AS12654,04/29/20,15:06:08,154.11.15.28,"['852', '41095', '24785', '51758', '51758', '51758', '51758']",['  95.215.184.0/21'],['N/A']
AS852,AS12654,04/29/20,15:06:09,154.11.15.28,"['852', '2914', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS852,AS12654,04/29/20,15:06:10,154.11.15.28,"['852', '174', '6453', '37662', '327727']",['  154.72.17.0/24'],['N/A']
AS852,AS12654,04/29/20,15:06:12,154.11.15.28,"['852', '3356', '6453', '12701']",['  141.228.194.0/23'],['N/A']
AS852,AS12654,04/29/20,15:06:13,154.11.15.28,"['852', '3356', '28598', '53237', '53237', '268974']",['  45.176.55.0/24'],['N/A']
AS852,AS12654,04/29/20,15:06:14,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
AS852,AS12654,04/29/20,15:06:15,154.11.15.28,"['852', '1299', '6762', '10481', '7303', '264822']",['  170.80.138.0/24'],['N/A']
AS852,AS12654,04/29/20,15:06:16,154.11.15.28,"['852', '1299', '3356', '24785', '51758', '51758', '51758']",['  95.215.184.0/21'],['N/A']
AS852,AS12654,04/29/20,15:06:17,154.11.15.28,"['852', '1299', '8220', '43390']","['  77.94.224.0/24', '  77.94.225.0/24']",['N/A']
AS852,AS12654,04/29/20,15:06:18,154.11.15.28,"['852', '6453', '12701']",['  141.228.194.0/23'],['N/A']
AS852,AS12654,04/29/20,15:06:19,154.11.15.28,"['852', '1299', '174', '36944', '36914', '36914', '36914', '36914']","['  41.89.108.0/24', '  41.89.118.0/24', '  41.89.105.0/24', '  41.89.179.0/24', '  41.89.96.0/23', '  41.89.176.0/24', '  41.89.123.0/24', '  41.89.97.0/24', '  41.89.227.0/24', '  41.89.101.0/24', '  41.89.168.0/24', '  41.89.102.0/24', '  41.89.182.0/24', '  41.89.114.0/24', '  41.89.110.0/24', '  41.89.129.0/24', '  41.89.113.0/24', '  41.89.128.0/24', '  41.89.178.0/24', '  41.89.115.0/24', '  41.89.171.0/24', '  41.89.122.0/24', '  41.89.111.0/24', '  41.89.121.0/24', '  41.89.191.0/24', '  41.89.106.0/24', '  41.89.188.0/24', '  41.89.185.0/24', '  41.89.112.0/24', '  41.89.119.0/24', '  41.89.116.0/24', '  41.89.186.0/24', '  41.89.190.0/24', '  41.89.174.0/24', '  41.89.183.0/24', '  41.89.99.0/24', '  41.89.165.0/24', '  41.89.189.0/24', '  41.89.180.0/24', '  41.89.162.0/24', '  41.89.187.0/24', '  41.89.160.0/24', '  41.89.173.0/24', '  41.89.104.0/24', '  41.89.98.0/24', '  41.89.103.0/24', '  41.89.117.0/24', '  41.89.25.0/24', '  41.89.175.0/24', '  41.89.167.0/24', '  41.89.56.0/24', '  41.89.181.0/24', '  41.89.170.0/24', '  41.89.166.0/24', '  41.89.163.0/24', '  41.89.169.0/24', '  41.89.164.0/24', '  41.89.184.0/24', '  41.89.96.0/24']",['N/A']
