Source,Time,date,Hops
5.228.155.191,15.0,13-04,"['192.168.0.1', '90.154.77.162', '77.37.250.202', '72.14.209.81', '90.154.77.162', '108.170.250.130', '209.85.255.136', '72.14.238.168', '108.170.233.163', '90.154.77.162', '8.8.8.8']"
5.228.155.191,17.0,13-04,"['192.168.0.1', '90.154.77.162', '77.37.250.202', '72.14.209.81', '108.170.250.130', '209.85.255.136', '90.154.77.162', '72.14.238.168', '108.170.233.163', '90.154.77.162', '8.8.8.8']"
5.228.155.191,18.0,13-04,"['192.168.0.1', '90.154.77.162', '77.37.250.202', '72.14.209.81', '108.170.250.130', '90.154.77.162', '108.170.250.130', '209.85.255.136', '72.14.238.168', '108.170.233.163', '90.154.77.162', '8.8.8.8']"
5.228.155.191,20.0,13-04,"['192.168.0.1', '90.154.77.162', '77.37.250.202', '72.14.209.81', '108.170.250.130', '209.85.255.136', '72.14.238.168', '108.170.233.163', '90.154.77.162', '8.8.8.8']"
5.228.155.191,21.0,13-04,"['192.168.0.1', '90.154.77.162', '77.37.250.202', '72.14.209.81', '108.170.250.130', '209.85.255.136', '72.14.238.168', '90.154.77.162', '72.14.238.168', '108.170.233.163', '90.154.77.162', '8.8.8.8']"
5.228.155.191,0.0,14-04,"['192.168.0.1', '90.154.77.162', '77.37.250.202', '72.14.209.81', '108.170.250.130', '216.239.50.132', '172.253.65.159', '142.250.56.127', '90.154.77.162', '8.8.8.8']"
5.228.155.191,3.0,14-04,"['192.168.0.1', '77.37.250.202', '72.14.209.81', '108.170.250.130', '216.239.50.132', '172.253.65.159', '142.250.56.127', '90.154.77.162', '8.8.8.8']"
5.51.202.112,3.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,5.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,6.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,8.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,9.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,12.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,18.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,20.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,21.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,23.0,14-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,0.0,15-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,2.0,15-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,3.0,15-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,6.0,15-04,"['192.168.2.1', '212.194.96.2', '212.194.171.102', '212.194.171.69', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,8.0,15-04,"['192.168.2.1', '212.194.96.2', '212.194.171.69', '212.194.171.86', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.51.202.112,9.0,15-04,"['192.168.2.1', '212.194.96.2', '212.194.171.69', '72.14.213.208', '108.170.231.107', '216.239.48.151', '8.8.8.8']"
5.76.94.147,21.0,14-04,"['192.168.1.1', '82.200.242.212', '95.59.172.82', '95.59.172.48', '95.59.172.13', '92.47.144.186', '108.170.250.66', '209.85.255.136', '172.253.65.82', '72.14.235.193', '8.8.8.8']"
5.76.94.147,23.0,14-04,"['192.168.1.1', '82.200.242.212', '95.59.172.82', '95.59.172.48', '95.59.172.13', '92.47.144.186', '108.170.250.66', '209.85.255.136', '172.253.65.82', '72.14.235.193', '8.8.8.8']"
5.76.94.147,0.0,15-04,"['192.168.1.1', '82.200.242.212', '95.59.172.82', '95.59.172.48', '95.59.172.13', '92.47.144.186', '108.170.250.66', '209.85.255.136', '172.253.65.82', '72.14.235.193', '8.8.8.8']"
5.76.94.147,2.0,15-04,"['192.168.1.1', '82.200.242.212', '95.59.172.82', '95.59.172.48', '95.59.172.13', '92.47.144.186', '108.170.250.66', '216.239.50.132', '172.253.66.108', '216.239.62.9', '8.8.8.8']"
5.76.94.147,3.0,15-04,"['192.168.1.1', '82.200.242.212', '95.59.172.82', '95.59.172.48', '95.59.172.13', '92.47.144.186', '108.170.250.66', '209.85.255.136', '172.253.65.82', '72.14.235.193', '8.8.8.8']"
50.28.98.185,3.0,13-04,"['50.28.98.2', '50.28.96.48', '50.28.96.231', '4.28.83.25', '4.69.207.45', '4.68.72.82', '108.170.247.161', '108.170.230.137', '8.8.8.8']"
50.28.98.185,5.0,13-04,"['50.28.98.2', '50.28.96.48', '50.28.96.231', '4.28.83.25', '4.68.72.82', '108.170.247.161', '108.170.230.137', '8.8.8.8']"
50.28.98.185,6.0,13-04,"['50.28.98.2', '50.28.96.48', '50.28.96.231', '4.28.83.25', '4.68.72.82', '108.170.247.161', '108.170.230.137', '8.8.8.8']"
50.28.98.185,8.0,13-04,"['50.28.98.2', '50.28.96.48', '50.28.96.231', '4.28.83.25', '4.68.72.82', '108.170.247.161', '108.170.230.137', '8.8.8.8']"
50.28.98.185,9.0,13-04,"['50.28.98.2', '50.28.96.48', '50.28.96.231', '4.69.207.45', '4.68.72.82', '108.170.247.161', '108.170.230.137', '8.8.8.8']"
50.28.98.185,11.0,13-04,"['50.28.98.2', '50.28.96.48', '50.28.96.231', '4.28.83.25', '4.69.207.45', '4.68.72.82', '108.170.247.161', '108.170.230.137', '8.8.8.8']"
50.28.98.185,12.0,13-04,"['50.28.98.2', '50.28.96.48', '50.28.96.231', '4.28.83.25', '4.69.207.45', '4.68.72.82', '108.170.247.161', '108.170.230.137', '8.8.8.8']"
50.28.98.185,14.0,13-04,"['50.28.98.2', '50.28.96.48', '50.28.96.231', '4.28.83.25', '4.68.72.82', '108.170.247.161', '108.170.230.137', '8.8.8.8']"
50.28.98.185,15.0,13-04,"['50.28.98.2', '50.28.96.48', '50.28.96.231', '4.28.83.25', '4.68.72.82', '108.170.247.161', '108.170.230.137', '8.8.8.8']"
51.174.146.174,12.0,13-04,"['10.121.10.1', '79.160.116.240', '213.167.114.217', '62.140.27.57', '4.69.206.106', '209.85.172.180', '108.170.254.49', '209.85.242.11', '8.8.8.8']"
51.174.146.174,14.0,13-04,"['10.121.10.1', '79.160.116.240', '213.167.114.217', '62.140.27.57', '4.69.206.106', '209.85.172.180', '108.170.254.49', '209.85.242.11', '8.8.8.8']"
51.174.146.174,15.0,13-04,"['10.121.10.1', '79.160.116.240', '213.167.114.217', '62.140.27.57', '209.85.172.180', '108.170.254.49', '209.85.242.11', '8.8.8.8']"
59.167.217.120,18.0,14-04,"['192.168.10.1', '10.20.23.46', '60.240.241.194', '203.26.22.57', '203.221.3.81', '72.14.197.162', '72.14.235.53', '209.85.250.139', '8.8.8.8']"
59.167.217.120,20.0,14-04,"['192.168.10.1', '10.20.23.46', '60.240.241.194', '203.26.22.57', '203.221.3.81', '72.14.197.162', '72.14.235.53', '209.85.250.139', '8.8.8.8']"
59.167.217.120,21.0,14-04,"['192.168.10.1', '10.20.23.46', '60.240.241.194', '203.26.22.57', '203.221.3.81', '72.14.197.162', '72.14.235.53', '209.85.250.139', '8.8.8.8']"
59.167.217.120,23.0,14-04,"['192.168.1.254', '10.20.23.46', '60.240.241.194', '203.26.22.57', '203.221.3.81', '72.14.197.162', '72.14.235.53', '209.85.250.139', '8.8.8.8']"
59.167.217.120,0.0,15-04,"['192.168.1.254', '10.20.23.46', '60.240.241.194', '203.26.22.57', '203.221.3.81', '72.14.197.162', '72.14.235.53', '209.85.250.139', '8.8.8.8']"
59.167.217.120,2.0,15-04,"['192.168.10.1', '10.20.23.46', '60.240.241.194', '203.26.22.57', '203.221.3.81', '72.14.197.162', '72.14.235.53', '209.85.250.139', '8.8.8.8']"
59.167.217.120,3.0,15-04,"['192.168.1.254', '10.20.23.46', '60.240.241.194', '203.26.22.57', '203.221.3.81', '72.14.197.162', '72.14.235.53', '209.85.250.139', '8.8.8.8']"
62.149.31.155,15.0,13-04,"['62.149.31.145', '185.1.50.166', '108.170.248.131', '108.170.234.206', '216.239.46.121', '108.170.250.209', '216.239.41.171', '8.8.8.8']"
62.149.31.155,17.0,13-04,"['62.149.31.145', '185.1.50.166', '108.170.248.131', '209.85.248.105', '209.85.251.188', '108.170.250.209', '216.239.41.171', '8.8.8.8']"
62.149.31.155,18.0,13-04,"['62.149.31.145', '185.1.50.166', '108.170.248.131', '209.85.248.105', '209.85.251.188', '108.170.250.209', '216.239.41.171', '8.8.8.8']"
62.78.36.16,9.0,15-04,"['192.168.1.1', '62.78.32.15', '185.1.152.26', '74.125.244.180', '216.239.51.249', '64.233.175.133', '74.125.253.109', '172.253.51.249', '8.8.8.8']"
62.78.36.16,12.0,15-04,"['192.168.1.1', '62.78.32.15', '185.1.152.26', '74.125.244.180', '216.239.51.249', '72.14.233.201', '72.14.238.168', '216.239.47.201', '8.8.8.8']"
62.78.36.16,15.0,15-04,"['192.168.1.1', '62.78.32.15', '185.1.152.26', '74.125.244.180', '216.239.51.249', '72.14.233.227', '172.253.65.159', '216.239.63.25', '8.8.8.8']"
66.58.128.209,3.0,14-04,"['100.64.77.1', '10.128.9.37', '10.128.17.222', '10.128.118.217', '206.81.80.69', '74.125.243.177', '209.85.254.171', '8.8.8.8']"
66.58.128.209,5.0,14-04,"['100.64.77.1', '10.128.9.37', '10.128.17.222', '10.128.0.166', '206.81.80.69', '74.125.243.177', '209.85.254.171', '8.8.8.8']"
66.58.128.209,6.0,14-04,"['100.64.77.1', '10.128.9.37', '10.128.17.222', '10.128.0.166', '10.128.0.170', '10.128.0.114', '206.81.80.69', '74.125.243.177', '209.85.254.171', '8.8.8.8']"
66.58.128.209,8.0,14-04,"['100.64.77.1', '10.128.9.37', '10.128.17.222', '10.128.118.217', '206.81.80.69', '74.125.243.177', '209.85.254.171', '8.8.8.8']"
66.58.128.209,9.0,14-04,"['100.64.77.1', '10.128.9.37', '10.128.17.222', '10.128.118.217', '10.128.0.170', '206.81.80.69', '74.125.243.177', '209.85.254.171', '8.8.8.8']"
66.58.128.209,12.0,14-04,"['100.64.77.1', '10.128.9.37', '10.128.17.222', '10.128.0.170', '206.81.80.69', '74.125.243.177', '209.85.254.171', '8.8.8.8']"
66.79.142.11,6.0,13-04,"['10.252.0.1', '66.79.142.2', '66.151.134.9', '66.151.144.2', '96.87.8.65', '75.149.228.74', '209.85.254.100', '209.85.251.9', '8.8.8.8']"
66.79.142.11,8.0,13-04,"['10.252.0.1', '66.79.142.2', '66.151.134.9', '66.151.144.2', '96.87.8.65', '75.149.228.74', '209.85.254.100', '209.85.251.9', '8.8.8.8']"
66.79.142.11,9.0,13-04,"['10.252.0.1', '66.79.142.2', '66.151.134.9', '66.151.144.11', '64.95.158.250', '206.223.116.21', '108.170.242.81', '209.85.251.5', '8.8.8.8']"
67.191.225.234,6.0,13-04,"['192.168.3.1', '10.0.0.1', '96.120.5.145', '96.110.192.1', '162.151.88.217', '68.86.93.125', '68.86.83.178', '50.208.232.26', '108.170.249.65', '108.170.225.119', '8.8.8.8']"
67.191.225.234,8.0,13-04,"['192.168.3.1', '10.0.0.1', '96.120.5.145', '96.110.192.1', '162.151.88.217', '68.86.93.125', '96.110.32.81', '96.110.32.98', '173.167.59.74', '209.85.251.13', '108.170.225.117', '8.8.8.8']"
67.191.225.234,9.0,13-04,"['192.168.3.1', '10.0.0.1', '96.120.5.145', '96.110.192.1', '162.151.88.217', '68.86.93.125', '96.110.32.81', '96.110.32.98', '173.167.59.74', '209.85.251.13', '108.170.225.117', '8.8.8.8']"
70.109.132.67,15.0,14-04,"['192.168.1.1', '10.10.10.14', '70.109.168.167', '70.109.168.134', '208.184.223.237', '64.125.13.153', '108.170.248.1', '108.170.237.205', '8.8.8.8']"
70.109.132.67,18.0,14-04,"['192.168.1.1', '10.10.10.14', '70.109.168.167', '70.109.168.134', '208.184.223.237', '64.125.30.138', '64.125.13.153', '108.170.248.1', '108.170.237.205', '8.8.8.8']"
70.109.132.67,20.0,14-04,"['192.168.1.1', '10.10.10.14', '70.109.168.167', '70.109.168.134', '208.184.223.237', '64.125.29.161', '64.125.13.153', '108.170.248.1', '108.170.237.205', '8.8.8.8']"
70.109.132.67,21.0,14-04,"['192.168.1.1', '10.10.10.14', '70.109.168.167', '70.109.168.134', '208.184.223.237', '64.125.30.138', '64.125.29.161', '64.125.13.153', '108.170.248.1', '108.170.237.205', '8.8.8.8']"
70.131.33.76,6.0,13-04,"['192.168.200.1', '192.168.1.254', '104.190.208.1', '64.148.121.196', '71.144.225.144', '12.83.40.157', '12.240.211.33', '12.255.10.44', '209.85.248.185', '216.239.42.35', '8.8.8.8']"
70.131.33.76,8.0,13-04,"['192.168.200.1', '192.168.1.254', '104.190.208.1', '64.148.121.196', '71.144.225.144', '12.83.40.157', '12.240.211.33', '12.255.10.44', '209.85.248.185', '216.239.42.35', '8.8.8.8']"
70.131.33.76,9.0,13-04,"['192.168.200.1', '192.168.1.254', '104.190.208.1', '64.148.121.196', '12.83.40.157', '12.240.211.33', '12.255.10.44', '209.85.248.185', '216.239.42.35', '8.8.8.8']"
73.177.109.48,6.0,13-04,"['10.34.1.1', '192.168.1.1', '10.0.0.1', '96.120.32.9', '68.86.244.129', '96.108.173.205', '162.151.118.169', '68.86.93.93', '96.110.34.98', '50.242.149.146', '209.85.243.95', '108.170.226.55', '8.8.8.8']"
73.177.109.48,8.0,13-04,"['10.34.1.1', '192.168.1.1', '10.0.0.1', '96.120.32.9', '68.86.244.129', '96.108.173.205', '162.151.118.169', '68.86.93.93', '96.110.34.98', '50.242.149.146', '209.85.243.95', '108.170.226.55', '8.8.8.8']"
73.177.109.48,9.0,13-04,"['192.168.1.1', '10.0.0.1', '96.120.32.9', '68.86.244.129', '96.108.173.205', '162.151.118.169', '68.86.93.93', '96.110.34.98', '50.242.149.146', '209.85.243.95', '108.170.226.55', '8.8.8.8']"
74.127.111.229,0.0,14-04,"['10.42.1.1', '74.127.111.1', '4.53.42.13', '72.14.221.18', '108.170.254.81', '72.14.238.207', '8.8.8.8']"
74.127.111.229,3.0,14-04,"['10.42.1.1', '74.127.111.1', '4.53.42.13', '72.14.221.18', '108.170.254.81', '72.14.238.207', '8.8.8.8']"
77.138.246.16,9.0,13-04,"['192.168.2.1', '192.168.1.1', '172.18.9.218', '172.17.3.14', '172.17.3.66', '213.57.0.116', '213.57.0.69', '74.125.119.244', '216.239.56.187', '72.14.234.227', '8.8.8.8']"
77.138.246.16,11.0,13-04,"['192.168.2.1', '192.168.1.1', '172.18.9.218', '172.17.3.14', '172.17.3.66', '213.57.0.69', '74.125.119.244', '216.239.56.187', '72.14.234.227', '8.8.8.8']"
77.138.246.16,12.0,13-04,"['192.168.2.1', '192.168.1.1', '172.18.9.218', '172.17.3.14', '172.17.3.66', '213.57.0.69', '74.125.119.244', '216.239.56.187', '72.14.234.227', '8.8.8.8']"
77.138.246.16,14.0,13-04,"['192.168.2.1', '192.168.1.1', '172.18.9.218', '172.17.3.14', '172.17.3.66', '213.57.0.116', '213.57.0.69', '74.125.119.244', '216.239.56.187', '72.14.234.227', '8.8.8.8']"
77.138.246.16,15.0,13-04,"['192.168.2.1', '192.168.1.1', '172.18.9.218', '172.17.3.14', '172.17.3.66', '213.57.0.116', '74.125.119.244', '216.239.56.187', '72.14.234.227', '8.8.8.8']"
77.138.246.16,17.0,13-04,"['192.168.2.1', '192.168.1.1', '172.18.9.218', '172.17.3.14', '213.57.0.116', '74.125.119.244', '216.239.56.187', '72.14.234.227', '8.8.8.8']"
77.138.246.16,18.0,13-04,"['192.168.2.1', '192.168.1.1', '172.18.9.218', '172.17.3.14', '172.17.3.66', '74.125.119.244', '216.239.56.187', '72.14.234.227', '8.8.8.8']"
77.138.246.16,20.0,13-04,"['192.168.2.1', '192.168.1.1', '172.18.9.218', '172.17.3.14', '213.57.0.69', '74.125.119.244', '216.239.56.187', '72.14.234.227', '8.8.8.8']"
77.138.246.16,21.0,13-04,"['192.168.2.1', '192.168.1.1', '172.18.9.218', '172.17.3.14', '74.125.119.244', '216.239.56.187', '72.14.234.227', '8.8.8.8']"
77.164.206.51,3.0,13-04,"['192.168.2.254', '195.190.228.41', '139.156.127.72', '139.156.127.75', '108.170.241.193', '172.253.66.185', '8.8.8.8']"
77.164.206.51,5.0,13-04,"['192.168.2.254', '195.190.228.41', '139.156.127.72', '139.156.127.75', '108.170.241.193', '172.253.66.185', '8.8.8.8']"
77.164.206.51,6.0,13-04,"['192.168.2.254', '195.190.228.41', '139.156.127.75', '108.170.241.193', '172.253.66.185', '8.8.8.8']"
77.236.73.2,3.0,13-04,"['77.236.73.1', '77.236.64.49', '77.236.64.126', '37.29.2.41', '10.222.59.2', '10.222.43.9', '10.222.99.57', '83.169.204.113', '178.176.152.61', '108.170.250.83', '209.85.249.158', '74.125.253.94', '216.239.62.9', '8.8.8.8']"
77.236.73.2,5.0,13-04,"['77.236.73.1', '77.236.64.49', '77.236.64.126', '37.29.2.41', '10.222.59.2', '10.222.43.9', '10.222.99.57', '83.169.204.113', '178.176.152.61', '108.170.250.83', '209.85.249.158', '74.125.253.94', '216.239.62.9', '8.8.8.8']"
77.236.73.2,6.0,13-04,['77.236.64.30']
77.245.27.121,18.0,13-04,"['77.245.27.122', '77.245.28.5', '77.245.28.89', '77.245.28.75', '77.245.26.49', '77.245.26.26', '91.206.52.74', '74.125.243.145', '172.253.50.21', '8.8.8.8']"
77.245.27.121,20.0,13-04,"['77.245.27.122', '77.245.28.5', '77.245.28.85', '77.245.28.75', '77.245.26.49', '77.245.26.26', '91.206.52.74', '74.125.243.145', '172.253.50.21', '8.8.8.8']"
77.245.27.121,21.0,13-04,"['77.245.27.122', '77.245.28.5', '77.245.28.85', '77.245.28.75', '77.245.26.49', '77.245.26.26', '91.206.52.74', '74.125.243.145', '172.253.50.21', '8.8.8.8']"
77.37.164.228,15.0,13-04,"['192.168.0.1', '90.154.77.211', '77.37.250.198', '72.14.209.81', '108.170.250.99', '216.239.50.46', '172.253.65.82', '216.239.46.139', '8.8.8.8']"
77.37.164.228,17.0,13-04,"['192.168.0.1', '90.154.77.211', '77.37.250.198', '77.37.250.249', '72.14.209.81', '108.170.250.99', '216.239.50.46', '172.253.65.82', '216.239.46.139', '8.8.8.8']"
77.37.164.228,18.0,13-04,"['192.168.0.1', '90.154.77.211', '77.37.250.198', '77.37.250.249', '72.14.209.81', '108.170.250.99', '216.239.50.46', '172.253.65.82', '216.239.46.139', '8.8.8.8']"
77.37.164.228,20.0,13-04,"['192.168.0.1', '90.154.77.211', '77.37.250.198', '77.37.250.249', '72.14.209.81', '108.170.250.99', '172.253.66.116', '172.253.66.108', '72.14.235.193', '8.8.8.8']"
77.37.164.228,21.0,13-04,"['192.168.0.1', '90.154.77.211', '77.37.250.198', '77.37.250.249', '72.14.209.81', '108.170.250.99', '216.239.50.46', '172.253.65.82', '216.239.46.139', '8.8.8.8']"
77.37.164.228,0.0,14-04,"['192.168.0.1', '90.154.77.211', '77.37.250.198', '77.37.250.249', '72.14.209.81', '108.170.250.99', '216.239.50.46', '172.253.65.82', '216.239.46.139', '90.154.77.211', '8.8.8.8']"
77.37.164.228,3.0,14-04,"['192.168.0.1', '90.154.77.211', '77.37.250.198', '77.37.250.249', '72.14.209.81', '108.170.250.99', '216.239.50.46', '172.253.65.82', '216.239.46.139', '8.8.8.8']"
77.37.192.181,6.0,14-04,"['192.168.0.253', '90.154.77.163', '77.37.250.192', '77.37.250.249', '72.14.209.81', '108.170.250.83', '209.85.249.158', '216.239.57.222', '172.253.79.113', '90.154.77.163', '8.8.8.8']"
77.37.192.181,8.0,14-04,"['192.168.0.253', '90.154.77.163', '77.37.250.192', '77.37.250.249', '72.14.209.81', '108.170.250.83', '216.239.50.2', '172.253.66.110', '172.253.79.113', '8.8.8.8']"
77.37.192.181,9.0,14-04,"['192.168.0.253', '90.154.77.163', '77.37.250.192', '77.37.250.249', '72.14.209.81', '108.170.250.83', '216.239.50.2', '172.253.66.110', '172.253.79.113', '8.8.8.8']"
77.37.192.181,12.0,14-04,"['192.168.0.253', '90.154.77.163', '77.37.250.192', '77.37.250.249', '72.14.209.81', '108.170.250.99', '172.253.66.116', '172.253.65.159', '209.85.251.41', '8.8.8.8']"
77.37.192.181,15.0,14-04,"['192.168.0.253', '90.154.77.163', '77.37.250.192', '77.37.250.249', '72.14.209.81', '108.170.250.83', '209.85.249.158', '216.239.57.222', '172.253.79.113', '8.8.8.8']"
77.47.130.162,6.0,14-04,"['77.47.130.161', '185.1.50.166', '108.170.248.131', '209.85.248.105', '209.85.251.188', '108.170.250.193', '108.170.234.101', '8.8.8.8']"
77.47.130.162,8.0,14-04,"['77.47.130.161', '185.1.50.166', '108.170.248.131', '108.170.234.224', '216.239.46.121', '108.170.250.193', '108.170.234.101', '8.8.8.8']"
77.47.130.162,9.0,14-04,"['77.47.130.161', '185.1.50.166', '108.170.248.131', '209.85.248.105', '209.85.251.188', '108.170.250.193', '108.170.234.101', '8.8.8.8']"
77.53.153.46,6.0,14-04,"['192.168.0.1', '192.168.0.239', '192.168.0.1', '192.168.0.239', '192.168.0.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239']"
77.53.153.46,8.0,14-04,"['192.168.0.1', '192.168.0.239', '192.168.0.1', '192.168.0.239', '192.168.0.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239']"
77.53.153.46,9.0,14-04,"['192.168.0.1', '192.168.0.239', '192.168.0.1', '192.168.0.239', '192.168.0.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239']"
77.53.153.46,12.0,14-04,"['192.168.0.1', '192.168.0.239', '192.168.0.1', '192.168.0.239', '192.168.0.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239']"
77.53.153.46,15.0,14-04,"['192.168.0.1', '192.168.0.239', '192.168.0.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.160.1', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239', '77.53.0.218', '192.168.0.239']"
